system:index,BareGround,BioRegion,Biome,ID,Month,Notes,Year,aspect,blue,bsi,calcite,chlorite,clay,dolomite,elevation,evi,exg,goethite,green,gypsum,hematite,illite_muscovite,kaolinite,landforms,meanAnnualPrecipitation,msavi,ndmi,ndvi,nir,nitrogen,osavi,ph,phosphorous,potassium,red,sand,satvi,savi,silt,slope,soc,soil_depth,stone,swir1,swir2,swirRatio,tc_bright,tc_green,tc_wet,vegType,vermiculite,.geo
0000000000000000001a,62.4,Upper Karoo Bioregion,Nama-Karoo,F_0027,11,Biesiebult_Plain,2024,-0.4393869134185794,0.06877079725294064,0.2612212431962031,0.03232193871918452,0.0,19.136559655007186,0.0,1281.4978437949208,0.06319494916382278,-0.01657062009241116,0.12245428453279442,0.11777255373190734,0.0,0.016530905852462894,0.03232193871918452,0.0,5.0,244.0,0.06580957558289863,-0.1731447694572353,0.11111876827624065,0.22903516744390653,57.11212266411116,0.09285817424189717,82.61475802587445,20.385241974125535,55.24868231911834,0.18320473768691667,60.38524197412553,0.11960170964947371,0.07532489711037652,18.028749401054142,1.8047616392673915,214.21466219453762,194.0,10.86344034499281,0.3249212174422442,0.27346860759842023,1.1881772608178962,0.47616496038139855,0.018653189794664238,-0.22347752098038712,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.773008103537645,-31.077521968847858]}"
0000000000000000001b,72.0,Upper Karoo Bioregion,Nama-Karoo,F_0028,11,Biesiebult_NA,2024,-0.8475746700351475,0.07008890442834391,0.2810334090677682,0.03491698469353263,0.0,18.563978754225012,0.0,1280.4360212457752,0.08319282865593365,-0.0080904751451248,0.0859916611807983,0.11934251982569408,0.0,0.09442866657636179,0.03491698469353263,0.03333333507180214,4.0,242.0,0.08484679727465677,-0.22116467732268788,0.14280826747705255,0.23510824267643193,54.56397875422502,0.11928558558988317,80.56397875422502,21.872042491549973,55.0,0.17631676793817969,63.0,0.17076768156614125,0.09671772413498994,18.563978754225012,2.8104271515736197,206.85900531144375,194.38387252535006,12.0,0.3686114357094555,0.3140770487886647,1.1735897042335721,0.5049803929591398,0.021314890476915933,-0.27628308833940546,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.796922262487275,-31.08461193952284]}"
0000000000000000001c,77.4,Upper Karoo Bioregion,Nama-Karoo,F_0029,11,Biesiebult_Plain,2024,0.020415329386176743,0.06740136641789886,0.2664937116600853,0.0,0.0,17.0,0.0,1264.0723240115717,0.0767565358254121,-0.025194340224737946,0.10998071449213341,0.12187585477845647,0.0,0.10998071449213341,0.04442585242073355,0.0,5.0,241.0,0.0839034291801538,-0.16691333039689776,0.1303591617277986,0.26185213430293386,56.13404050144648,0.1123997348907656,82.0,19.0,55.0,0.20149045903864338,62.865959498553515,0.1159021862914558,0.094049712475982,20.43297974927676,0.7260684972214032,254.60607521697202,193.76277724204436,12.0,0.36669559703498594,0.31221100390532214,1.1746161751944852,0.532353285768338,0.02955931861567865,-0.2580104620270467,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.810397665870784,-31.087844787786583]}"
0000000000000000001d,96.8,Upper Karoo Bioregion,Nama-Karoo,F_0030,11,Uitsig/Marseille_Plain,2024,-0.35680876918508697,0.08461412423322087,0.22125991226560163,0.04215686395764351,0.0,17.862085535800095,0.0,1251.6030754444978,0.0717672177486154,-0.031863368342324894,0.0676470622420311,0.16146131983346404,0.0,0.1339869350194931,0.03333333507180214,0.0,5.0,258.0,0.08413847711998816,-0.08750594853782012,0.10936609640939483,0.3395566359871228,51.46516098029793,0.09982701874678665,79.46516098029794,19.815473330129745,54.71936568957232,0.2698412933984323,60.137914464199916,0.009114811569566967,0.09023482974391325,18.396924555502164,0.842582562633113,273.232580490149,195.7457952907256,11.534839019702066,0.4087958161874439,0.3741264521703303,1.0970500004744081,0.661070108556908,0.03426169569513249,-0.2698930287406973,4.0,0.0,"{""type"":""Point"",""coordinates"":[23.14835293471145,-31.323722315311766]}"
0000000000000000001e,48.4,Upper Karoo Bioregion,Nama-Karoo,F_0031,11,Marseille_Plain,2024,0.6060725712048243,0.05973403122213533,0.2615666163768129,0.04105061063056085,0.0,20.370263788968828,0.0,1260.4657074340528,0.07720952566436155,-0.007078426425977292,0.046422510009875406,0.1000726381258713,0.0,0.04888913600171784,0.0,0.0,5.0,260.0,0.07621038759426534,-0.20352412107751242,0.13668069107641134,0.19899142363088598,65.10935251798561,0.1113025511018664,82.57985611510793,21.960191846522783,56.1453237410072,0.14815751796574905,56.51031175059953,0.16191274385086354,0.08813148726590819,18.854676258992807,1.140830973240969,218.51606714628298,187.43980815347723,12.420143884892088,0.30055457462223883,0.26447418013350865,1.145585970169635,0.4218679290166577,0.018184181167889276,-0.22727095395398086,4.0,0.0,"{""type"":""Point"",""coordinates"":[23.141940747396596,-31.335351650859153]}"
0000000000000000001f,62.4,Upper Karoo Bioregion,Nama-Karoo,F_0032,11,Marseille_Slope,2024,0.5762583048721649,0.05727478652061058,0.24632241031815008,0.0,0.0,23.244508118433618,0.0,1279.7812798471823,0.06874637444145132,-0.00840658986177776,0.07667762536374068,0.08936744102889739,0.0,0.05686274543404579,0.0,0.0,4.0,261.0,0.06557834727659381,-0.18152172544681125,0.1391136051362884,0.17226099572300116,70.43935052531042,0.10527213508798719,77.19484240687679,25.097421203438394,54.0,0.13040517207943153,55.705826170009566,0.1666787458083805,0.0783814996829632,20.073543457497617,6.73630208021818,216.17191977077366,175.5148042024833,13.073543457497612,0.24997614994431638,0.21216376228996311,1.1778460181431194,0.3583652284761327,0.016681551419148705,-0.17817357637222997,4.0,0.0,"{""type"":""Point"",""coordinates"":[23.12854560783205,-31.347150432246565]}"
00000000000000000020,63.4,Lower Karoo Bioregion,Nama-Karoo,F_0033,11,Vliegekraal_Slope,2024,0.9734043587940201,0.05631628389098371,0.1976451686397727,0.0,0.0,22.50071394574013,0.0,1130.036173250833,0.0744717024525593,0.0036943779778673444,0.07420276361794656,0.09920968792655252,0.0,0.0012720366660638517,0.0,0.0,5.0,261.0,0.07312698251630283,-0.09000942243288837,0.14667637594423652,0.1859031925310356,69.67539267015707,0.11379306593547261,75.30318895763924,25.0,52.0,0.13840872195435386,54.99000475963828,0.1107133773147975,0.08641124743328159,18.802475011899098,10.639935025937326,311.30461684911944,167.23845787720134,15.420276059019518,0.22270244113154097,0.18039056587111435,1.2339396572635037,0.3552266709268916,0.02412189508405741,-0.13327342733520944,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.567700175080656,-31.981453097998184]}"
00000000000000000021,72.0,Lower Karoo Bioregion,Nama-Karoo,F_0034,11,Vliegekraal_Plain,2024,0.799436875280101,0.06116302176896068,0.1768150754001748,0.05266106501221657,0.0,25.36350574712643,0.0,1107.0,0.06643492158973352,0.0030254637537045943,0.027450982481241226,0.09741480421574636,0.0,0.037254903465509415,0.038235295563936234,0.0,5.0,261.0,0.062171765695900515,-0.08085623393870063,0.13198718649131813,0.17039144343171994,71.13745210727967,0.09998302076411543,76.3941570881226,24.0,52.23515325670497,0.13064112290882743,54.0,0.08761605000572985,0.07442084739833955,19.4683908045977,1.2148670457674624,229.84339080459765,164.40660919540227,14.030651340996165,0.20042077980050638,0.18062144355184728,1.1095840960626857,0.3329090133052448,0.015839074288273646,-0.12668571396020747,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.571882811868793,-31.976111094936172]}"
00000000000000000022,76.3,Lower Karoo Bioregion,Nama-Karoo,F_0035,11,Vliegekraal_Plain,2024,0.48542762870277967,0.0842841160972083,0.23700002287030508,0.04235294088721275,0.0,19.618889416231614,0.0,1090.200759373517,0.08437919464292945,-0.009641172980521041,0.059383753687143326,0.13028823426254113,0.0,0.053921569138765335,0.0313725508749485,0.0,5.0,257.0,0.08297463626334267,-0.1733704395892782,0.13554264654550838,0.24424858672759184,60.950166112956815,0.11460407156060533,79.48979591836736,21.13051732320836,54.62031324157571,0.18593352540839497,59.58186995728525,0.11832495223276411,0.09402897232620991,20.86948267679165,1.044116138648127,196.45657332700523,184.64831514000952,14.0,0.34674380996185394,0.32239679164042334,1.075482103459123,0.5131323488334597,0.018576915625626012,-0.2601644890564112,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.574098985092352,-31.964686878037234]}"
00000000000000000023,50.5,Upper Karoo Bioregion,Nama-Karoo,F_0036,11,Doornberg_Slope,2024,-0.7102592580375694,0.05571512555897491,0.2404028063323801,0.0,0.0,24.91963861150737,0.0,1556.2068473609131,0.1155556667626216,0.0018424936191586729,0.0,0.081199149368663,0.0,0.0,0.0,0.0,4.0,410.0,0.10337630474405861,-0.21597311678694592,0.23352332047576063,0.16861498162426727,81.00618164526868,0.17063705691880862,68.38991916310034,25.52353780313838,50.899667142177854,0.10473173775958605,50.40941512125536,0.26749025226432943,0.12359834683122832,20.899667142177844,15.711075041331515,534.9129814550643,185.81692819781267,12.810746552543987,0.2572219277981401,0.20286422293355108,1.2670064199214544,0.3410265471075923,0.03008394509100427,-0.18819965390976534,2.0,0.0,"{""type"":""Point"",""coordinates"":[24.48285040248147,-31.820631159404613]}"
00000000000000000024,35.5,Upper Karoo Bioregion,Nama-Karoo,F_0037,11,Doornberg_Slope,2024,0.8047469222660429,0.06189644139311671,0.27242815954458527,0.0,0.0,24.385570950788345,0.0,1459.6235069278553,0.09287251781617063,-0.002843186128448483,0.0,0.08682275929777919,0.0,0.0,0.0,0.0,5.0,398.0,0.0824846901957122,-0.2613157429765755,0.18547685907123992,0.16572755631424285,70.05972288580985,0.13598442887838416,72.24128045867178,25.0,53.0,0.11421538425927179,54.78356426182514,0.2588611405914159,0.09906439344691023,20.758719541328237,3.199113168616188,318.02388915432397,191.63927376970858,12.927854753941713,0.28282182871925166,0.22935047234522918,1.2216486988372912,0.36372266119596103,0.0183348613250529,-0.2167357484931531,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.476192964608675,-31.829009810284045]}"
00000000000000000025,76.3,Upper Karoo Bioregion,Nama-Karoo,F_0038,11,Doornberg_Plain,2024,0.16258632500597842,0.06843378456458167,0.25369482654582415,0.0,0.0,24.0,0.0,1396.0114068441067,0.09729372784707824,-0.007487275171139677,0.03186088300419851,0.1032132805633171,0.0,0.08004361708354589,0.0,0.0,5.0,389.0,0.09363838433936067,-0.20957286925030302,0.1750792021519671,0.20740581179186426,71.50760456273765,0.13972606111190392,76.49239543726236,22.994296577946773,55.0,0.14560598704411504,51.507604562737654,0.19888464355763372,0.108316511592116,19.503802281368824,1.065194886503564,304.0988593155894,187.0570342205323,9.507604562737644,0.31148375511282755,0.2738380942904451,1.1486866793705035,0.43601052862496437,0.024842787432190417,-0.23682023145740028,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.48798282779398,-31.864914491966385]}"
00000000000000000026,33.3,Upper Karoo Bioregion,Nama-Karoo,F_0039,11,Rietfontein_Plain,2024,0.798306239800588,0.06540292856290707,0.2818882671264253,0.0,0.0,21.777131782945734,0.0,1455.7068798449613,0.09716233414374001,-0.007285609370270787,0.0,0.09650914469560565,0.0,0.0,0.0,0.0,5.0,401.0,0.0922445352802905,-0.2520310407605514,0.18482180496374534,0.19583995642443736,62.331395348837226,0.1425681313600882,74.46996124031008,20.0,53.14777131782946,0.13759158345213698,54.8672480620155,0.23586760235358345,0.10833629498315991,18.0,1.2454553062832632,260.00726744186045,200.0,11.15358527131783,0.33323099233152337,0.287018536294038,1.1651705059894297,0.4322776884244856,0.022440389256252972,-0.26589928294510345,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.016417516334695,-30.905735100763856]}"
00000000000000000027,33.3,Upper Karoo Bioregion,Nama-Karoo,F_0040,11,Rietfontein_Plain,2024,-0.15988113871570558,0.05942377932675503,0.2991142572987086,0.0,0.0,23.21390632544664,0.0,1460.8594881699664,0.09673637848568678,-0.0070092462719148745,0.0,0.08150589642376212,0.0,0.0,0.0,0.0,5.0,402.0,0.08910018616485918,-0.2892340615945759,0.19498638507969882,0.16140951272343043,70.7262192177692,0.1414606507016748,74.21100917431194,23.50410429744085,53.2901979719942,0.11015701523830441,55.917914051183004,0.2844672800693346,0.10564595629258297,17.997102848865282,2.8269809316403043,246.27667793336553,190.3660067600193,11.504104297440849,0.3004167782172438,0.2508847945298278,1.1997950886943272,0.3694476631889592,0.02125212659979287,-0.24488237575739838,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.01484791276388,-30.922331874884787]}"
00000000000000000028,49.5,Upper Karoo Bioregion,Nama-Karoo,F_0041,11,Rietfontein_Slope,2024,0.87107360186777,0.0652173321131219,0.3006263387329425,0.0,0.0,21.26564003849856,0.0,1521.0182868142444,0.08882845165181091,-0.005569749405110996,0.0,0.09367713284848171,0.0,0.0,0.0,0.0,4.0,419.5120307988451,0.08103735156221041,-0.2903449335444766,0.17282056891654293,0.17961383891346594,67.4138594802695,0.12950718088776475,73.19345524542831,24.26564003849856,52.148219441770934,0.12656660233843892,57.56400384985564,0.25686257415028924,0.09676870492872305,16.495668912415784,2.268896875643065,292.17613089509143,179.96920115495672,12.045235803657363,0.32402676292287264,0.2730784016348515,1.1902415448364096,0.40895823785843355,0.01544082125682918,-0.25999946538018315,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.075121581703307,-30.921868128375227]}"
00000000000000000029,73.1,Bushmanland Bioregion,Nama-Karoo,F_0042,11,N'Rougas Farm_Plain,2024,-0.587292084240454,0.08532712202213769,0.2403641055481189,0.04088168042068628,0.04484873047399356,13.022091310751103,0.0,899.4035346097203,0.08865771738187789,-0.05057012875348139,0.0,0.14041402344178147,0.0,0.19758642139713378,0.05468095280870129,0.07424926745010817,5.0,185.0,0.09884133001183198,-0.13085785524980895,0.13531519445532608,0.32421332025680105,42.56504663721159,0.12219822472971797,80.3136966126657,20.000981836033382,50.12027491408935,0.24689018729274975,68.33480608738341,0.07020692365261405,0.10741711684782015,14.78252331860579,1.3720144324871506,102.1629847815415,154.81050564555719,16.000981836033382,0.4219129194537974,0.36639231621897206,1.161659032442901,0.6328830002392398,0.042628829837006325,-0.2884346599168033,12.0,0.0,"{""type"":""Point"",""coordinates"":[21.200795958608428,-29.11323444559231]}"
0000000000000000002a,96.8,Bushmanland Bioregion,Nama-Karoo,F_0043,11,N'Rougas Farm_Plain,2024,0.06395946835001845,0.08256642046035266,0.25144868212373694,0.044058671301172574,0.0,14.0,0.0,926.0,0.07653309528905083,-0.05573909221493522,0.0,0.14274458165164103,0.0,0.195356162279495,0.06069010711507873,0.07832957028585952,5.43603515625,193.0,0.08846509021168458,-0.13172803487395868,0.1180718168252497,0.32863105509022716,41.6416015625,0.10768170726441895,78.6083984375,19.0,50.0,0.259313443384599,67.0,0.04287034533081168,0.09570040022299509,16.033203125,0.6144067147979514,113.41796874999999,136.54199218750003,17.0,0.43016386264935136,0.3867922946374165,1.1122813549009152,0.6540716564632022,0.037637563205862534,-0.29920186966774054,12.0,0.0,"{""type"":""Point"",""coordinates"":[21.203279677895196,-29.06883071730209]}"
0000000000000000002b,77.4,Bushmanland Bioregion,Nama-Karoo,F_0044,11,N'Rougas Farm_Slope,2024,0.03982258024965229,0.0917009348340798,0.23133502810378553,0.06601307541131973,0.04771241918206215,16.74755859375,0.0,961.8330078124998,0.07697679408011027,-0.015443061573023439,0.0,0.14172990225779356,0.0,0.10130719095468521,0.05991285666823387,0.0,4.756347656249998,197.0,0.07723765834089136,-0.15810901558143084,0.11843124808365244,0.2616910822980571,54.63671874999998,0.10275961123261365,80.0,21.318359375,48.69042968749998,0.2068096179573331,63.636718749999986,0.09546694771415785,0.08643949319957754,13.318359375,6.22457288065925,170.85742187499994,139.931640625,19.160156249999996,0.3599440627731382,0.3173010399623306,1.1336801096331326,0.5421587519231252,0.01973141736925754,-0.2518364190182182,12.0,0.0,"{""type"":""Point"",""coordinates"":[21.212706217522186,-29.04310616332476]}"
0000000000000000002c,36.6,Bushmanland Bioregion,Nama-Karoo,F_0045,11,Sidi-barrani_Plain,2024,0.0,0.07263040985492103,0.26834803940378316,0.048498551059912444,0.02202126395053663,14.0,0.0,944.0,0.09246095473909448,-0.026429983113177406,0.0,0.11822220382383827,0.0,0.13740572205341522,0.0474975846031487,0.0,5.0,194.0,0.09656162044372485,-0.1936148771749816,0.15289746661951858,0.2603950288424904,34.48950707662274,0.13071075807611438,79.85797950219619,19.068814055636896,50.068814055636906,0.19107214670870118,69.00439238653,0.15270300471328885,0.10844587397581197,14.0,0.0,113.98535871156662,174.63494387506097,13.493899463152761,0.38522927533597,0.3245760267714048,1.1731788238820475,0.5366594598839026,0.03261191450721202,-0.28312472284218343,12.0,0.0,"{""type"":""Point"",""coordinates"":[21.46973772044491,-29.417492287772074]}"
0000000000000000002d,83.9,Bushmanland Bioregion,Nama-Karoo,F_0046,11,Sidi-barrani_Plain,2024,-0.5323279684123816,0.09463917630969453,0.24726363101228152,0.04862118811696694,0.0,15.0,0.0,958.7144963144962,0.08026118516482651,-0.04541294826995536,0.0,0.1635839458179708,0.0,0.17084839321325102,0.05966317747932394,0.06394116256468418,4.0,196.0,0.09235473715629273,-0.1349556675853542,0.11789858512928211,0.3536361759944982,33.0,0.10914704253764351,72.0,18.0,51.0,0.278914790789091,73.0,0.03902877175434508,0.0987614855756045,13.0,1.1439676219180996,133.56805896805898,122.0,17.0,0.46350399088800975,0.3975124319443245,1.1439319953871594,0.7040568215255362,0.03862565987233155,-0.3129104165245918,12.0,0.0,"{""type"":""Point"",""coordinates"":[21.462210757866693,-29.410611894846618]}"
0000000000000000002e,84.9,Bushmanland Bioregion,Nama-Karoo,F_0047,11,Gamsberg NR_Plain,2024,0.0499571138617969,0.10263764734858119,0.2524753109559701,0.01404254961236547,0.0,12.701514411333656,0.0,913.923790913532,0.08407093572526311,-0.06954323805042402,0.0,0.17209838958239634,0.0,0.218355655983185,0.08566218345600277,0.08566218345600277,5.0,144.0,0.09993925689559013,-0.1356582888085841,0.11858523524223913,0.400942657479555,22.76502198339032,0.11230162087451205,78.0,14.0,46.0,0.3170572155326765,78.0,0.009419459322286368,0.10475777231182305,11.237420615534926,1.0896858400289875,157.99658036150464,111.8788470933073,13.0,0.524973555809705,0.47068120244368145,1.1126626173228127,0.7979999461229917,0.046556751194178445,-0.3677844369359057,12.0,0.0,"{""type"":""Point"",""coordinates"":[19.04924848661342,-29.278207807266643]}"
0000000000000000002f,61.3,Bushmanland Bioregion,Nama-Karoo,F_0048,11,Gamsberg NR_Plain,2024,0.964595978336497,0.087247115259773,0.27657034818035614,0.0323121333120794,0.04313725605607033,10.006366307541628,0.0,908.6944172380018,0.08149762574973698,-0.05978488579144323,0.0,0.14103423626719444,0.0,0.19397481171146075,0.04151488340347568,0.046259915315702074,5.0,142.0,0.09277875779833313,-0.17903482665861503,0.12517603102206715,0.33169360915664137,27.734084231145935,0.11345977563845187,77.30166503428013,16.993633692458374,47.0,0.25814380485794336,78.31194906953966,0.07322050512829445,0.10027219871028047,12.039666993143975,2.04156574405489,155.2370225269344,141.86434867776688,15.0,0.47525431868144974,0.43467658475026794,1.0928758443511082,0.6873464354922325,0.03477707671970276,-0.35882445297091764,12.0,0.0,"{""type"":""Point"",""coordinates"":[19.038390575548277,-29.273351846219438]}"
00000000000000000030,81.7,Bushmanland Bioregion,Nama-Karoo,F_0049,11,Gamsberg NR_Plain,2024,-0.42168121611167503,0.10859285628411265,0.24436213673034649,0.03090797816587473,0.0,12.0,0.0,923.1758671226186,0.07829602211204226,-0.0542627884248844,0.0,0.1786875570612415,0.0,0.1892797480531594,0.053775391288003405,0.06138347125324203,5.0,145.0,0.09063010425482017,-0.13228562964161955,0.11130361016575861,0.37882523120002853,25.17195896433806,0.10449775243582932,76.0,16.0,46.0,0.3042155626231306,74.0,0.015430343843738103,0.0960575179226467,12.0,1.801901525558934,136.13287738153397,123.82804103566193,15.0,0.4936108399613869,0.4418261092234427,1.1115663449357764,0.7620809215944923,0.03728901465483916,-0.34041141255285084,12.0,0.0,"{""type"":""Point"",""coordinates"":[19.060280302619642,-29.282171948103162]}"
00000000000000000031,73.1,Bushmanland Bioregion,Nama-Karoo,F_0050,11,Goegap NR_Plain,2024,0.47332393051878835,0.07475259395411414,0.23265039536494697,0.03560171980419879,0.0,11.638442822384427,0.0,1069.0,0.09336417663271408,-0.038272272209906526,0.0939592588049362,0.13294267112031177,0.0,0.14676812846585202,0.048259235307610525,0.058063115960852646,4.0,185.0,0.10460968945728309,-0.11302866508635871,0.14736523097448975,0.3086115010753455,49.33138686131388,0.13162778924851523,79.00973236009732,18.01362530413625,48.678832116788314,0.22909236664899657,71.41508515815086,0.07373760726910149,0.11437117860917628,13.053527980535279,2.4696888559346073,198.1664233576642,152.02676399026763,14.066180048661801,0.3869969903987689,0.33704144142549985,1.1435948763450567,0.5910644371434141,0.04575855126128579,-0.2628614308480218,12.0,0.0,"{""type"":""Point"",""coordinates"":[18.117274070937963,-29.5851589464827]}"
00000000000000000032,65.6,Bushmanland Bioregion,Nama-Karoo,F_0051,11,Goegap NR_Plain,2024,-0.11986824474274452,0.06933833302710918,0.26170529977119855,0.0,0.0,11.555880917520744,0.0,1030.882381649585,0.0987905841838912,-0.046621198055510286,0.0,0.1151425656587569,0.0,0.21644521985710274,0.10379636933115298,0.1089319046123136,5.0,180.0,0.10870917068713465,-0.16625914713590537,0.16113854925797702,0.2878098707626132,47.42362127867251,0.14122856806521883,80.2469497315764,19.0,50.0,0.20784592726656495,69.28355295265983,0.1270615637462392,0.12015834687074957,13.985846754514398,0.17635601974220147,181.21034651049294,155.48755490483165,12.0,0.40303591068283184,0.3476215421920756,1.1529401780454747,0.5709133699441783,0.04439786482346006,-0.2955753201097905,12.0,0.0,"{""type"":""Point"",""coordinates"":[18.094015399843183,-29.574069162162782]}"
00000000000000000033,75.3,Bushmanland Bioregion,Nama-Karoo,F_0052,11,Goegap NR_Plain,2024,0.8726829268292684,0.07440547430660667,0.24149618250567736,0.0,0.0,12.811707317073171,0.0,1018.5107317073171,0.10168019366700475,-0.05711014476854626,0.0,0.12863939477903086,0.0,0.22411103345272018,0.11286147051468128,0.11879642951052366,4.0,172.0,0.11653761901506562,-0.12249164129902677,0.15813326547785503,0.3298003408530864,43.91365853658537,0.1431917476217921,79.48926829268294,18.81170731707317,49.48926829268293,0.239833645442637,71.61268292682928,0.08344534219038195,0.1261609043726107,14.0,0.809334826847402,168.7287804878049,144.01658536585364,14.898048780487803,0.42211339954922844,0.35593885526424496,1.178597343491345,0.6260273723485994,0.056625892290981805,-0.2881633551527814,12.0,0.0,"{""type"":""Point"",""coordinates"":[18.10826668681,-29.555024341563506]}"
00000000000000000034,84.9,Lower Karoo Bioregion,Nama-Karoo,F_0053,3,Abrahamskraal_Plain,2025,0.7684496151379623,0.06491219205869182,0.1652167459589903,0.0,0.0,18.878986866791752,0.0,531.62617260788,0.055581025953979485,0.017785909219590796,0.040847221973018405,0.10642591480857662,0.0,0.04137313275075541,0.08512790529424324,0.0,5.0,158.0,0.05086317080410293,-0.06992432749594299,0.11136465774076743,0.1627884037009883,57.515947467166995,0.08281330186978517,78.0,20.14399624765479,49.14399624765478,0.13015372791165036,60.85600375234523,0.07433801658074138,0.06117540716558807,18.3719512195122,1.858344222714262,110.54455909943718,91.39258911819887,19.14915572232645,0.18888360652618294,0.15154386283113408,1.2571145505216288,0.32038026592409413,0.01093752952956544,-0.10124819116286,5.0,0.0,"{""type"":""Point"",""coordinates"":[22.011027997322703,-32.929475818365]}"
00000000000000000035,82.8,Lower Karoo Bioregion,Nama-Karoo,F_0054,3,Abrahamskraal_Slope,2025,0.9942626445704339,0.08655675696921415,0.16856485011444775,0.0,0.0,18.0,0.0,528.1378659112369,0.07572374366948467,0.023587335084017096,0.027158437653799116,0.1386089664765188,0.0,0.025014350685001654,0.08416021870654973,0.0,4.0,158.0,0.06984397172365017,-0.08767562966733973,0.124511218752019,0.2145726108911242,55.0,0.10167743683536735,78.0,22.0,49.0,0.16707384462509658,64.0,0.08002351230050843,0.08075494186229813,19.0,3.726905990479913,164.0084985835694,85.0,21.0,0.2556616659430089,0.21309566055974158,1.1999487413112795,0.42547354605875565,0.015406794146026947,-0.14793847257850073,5.0,0.0,"{""type"":""Point"",""coordinates"":[22.000647210070287,-32.93928584068259]}"
00000000000000000036,74.2,Lower Karoo Bioregion,Nama-Karoo,F_0055,3,Klein Waterval_Slope,2025,0.2920950744467078,0.060487812455696385,0.1676966763135138,0.0,0.0,19.033840947546533,0.0,920.831223628692,0.07068892612012406,0.008960386190652512,0.03447229928126147,0.09208082716843917,0.0,0.0,0.06216596515802949,0.0,4.0,269.0,0.06309119299354544,-0.09467940365365567,0.1459977796700321,0.15399075099352205,71.93231810490694,0.10618986960620987,74.03384094754654,24.0,50.0,0.11471345569052943,61.932318104906955,0.12270603218913578,0.07660553339245281,16.96615905245347,8.094405507124815,242.2048757618378,104.06768189509307,19.0,0.18616869366621666,0.14662700047584637,1.2700120897512173,0.2988044318742614,0.017034952069881145,-0.10740463591437913,5.0,0.0,"{""type"":""Point"",""coordinates"":[22.31645412397848,-32.9649256717399]}"
00000000000000000037,37.6,Lower Karoo Bioregion,Nama-Karoo,F_0056,3,Klein Waterval_Plain,2025,0.9521000604390559,0.0588330173003245,0.11639856009293865,0.05686274543404579,0.0,21.613055818353832,0.0,938.6726584673606,0.12121532051035448,0.016705779649507587,0.0,0.09296484827967108,0.0,0.0,0.045098040252923965,0.0,5.0,280.0,0.10874974206019487,-0.03024398904494667,0.23680697179900778,0.17834493278216507,73.4446546830653,0.1756981433622095,73.0,24.0,50.0,0.11039089813983545,57.16840113528856,0.14790156554138198,0.12903456377216185,17.0,2.0390831791463615,314.09035004730373,129.28382213812682,15.44465468306528,0.18917900535331772,0.13942555072404578,1.3564234961849853,0.30969607514261416,0.03918989945129054,-0.10060348955944338,5.0,0.0,"{""type"":""Point"",""coordinates"":[22.330709870046345,-32.97333107722564]}"
00000000000000000038,83.9,Lower Karoo Bioregion,Nama-Karoo,F_0057,3,Klein Waterval_Slope,2025,0.9525711042679735,0.06310124733554155,0.16840543947127762,0.0,0.0,,0.0,1012.1987753179466,0.06058070144308552,0.014242043607270332,0.02394687522639658,0.10293903184973066,0.0,0.0,0.0660617178831525,0.0,5.0,302.0,0.055665537978167604,-0.07481074577449237,0.12170321418185645,0.1639472788732343,,0.09093607901768815,,,,0.12853476158077856,,0.08816570920928492,0.06704115294169212,,3.6916479179447017,239.0602920395667,,,0.1902845681162865,0.14896203724213836,1.276591593849732,0.31850118758933366,0.014214400296352606,-0.1015912896400345,5.0,0.0,"{""type"":""Point"",""coordinates"":[22.35591270920042,-32.98788558306409]}"
00000000000000000039,73.1,Lower Karoo Bioregion,Nama-Karoo,F_0058,3,Karoo Secret_Plateau,2025,0.9504637518815484,0.08782033184512487,0.1937016572956209,0.04950633469077709,0.0,23.264276228419654,0.04828026623356563,850.6672958942897,0.09320900240783819,-4.960611856394412E-4,0.05453190447454073,0.1348876244212277,0.0,0.04877393228784661,0.0,0.0,4.0,240.0,0.08942799999037124,-0.11749598693318838,0.14629875722641428,0.24512614813994102,64.0,0.12353492951536582,76.0,22.0,51.0,0.18245097818297001,54.264276228419675,0.11262955731409463,0.10123668479899746,18.0,1.9610291892146665,188.23596035865978,159.0,16.0,0.3102761222372195,0.24908880955518117,1.2455963273271184,0.47998565827804446,0.02916087404617784,-0.19196900647307635,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.549119100990954,-32.489763863484704]}"
